rms_mean,rms_std,zcr_mean,tempo,beat_std,spectral_centroid_mean,spectral_rolloff_mean,spectral_contrast_mean,chroma_mean,emotion_label,mfcc_1_mean,delta_mfcc_1_mean,mfcc_2_mean,delta_mfcc_2_mean,mfcc_3_mean,delta_mfcc_3_mean,vid
0.31486353278160095,0.16568271815776825,0.0796655985983103,89.10290948275862,0.9060141709733546,1938.850684985276,3939.6500126008063,23.642449711845945,0.3757786154747009,unknown,-124.42082214355469,0.1872522532939911,98.19633483886719,0.03068830817937851,25.91298484802246,0.04456349089741707,VIDEO00001197
0.15123309195041656,0.09180867671966553,0.07165871015196526,135.99917763157896,0.9077352689843576,1618.7356318009224,3041.2775695912364,26.96283864576794,0.19481950998306274,unknown,-211.73568725585938,0.066197969019413,109.58145904541016,0.011531045660376549,-5.835317134857178,-0.001401616376824677,VIDEO00003595
0.07562625408172607,0.01874818466603756,0.06875707653985508,99.38401442307692,1.7275343701356567,1370.410252802026,2542.0882515285325,27.81175288669495,0.28881245851516724,unknown,-203.72372436523438,0.0430203415453434,147.1743927001953,0.06441161781549454,-16.887863159179688,-0.04661153256893158,VIDEO00002044
0.17718704044818878,0.12159556150436401,0.09458247950819672,117.45383522727273,0.49792959773196915,1918.8515719863583,3683.1661436987706,26.316488689474035,0.3551235496997833,unknown,-213.7939453125,0.7711118459701538,85.34357452392578,0.409761518239975,4.596157550811768,0.06759996712207794,VIDEO00001098
0.24956382811069489,0.07074594497680664,0.06382767640238515,117.45383522727273,1.2113858267710478,1551.5563238014192,3103.33023340879,23.552304360348447,0.4337884187698364,unknown,-51.63346481323242,0.16570378839969635,136.39923095703125,0.023183830082416534,-13.630616188049316,-0.06683056056499481,VIDEO00004085
0.2343120127916336,0.06129072234034538,0.11277935496050186,112.34714673913044,0.8731533051044794,2769.9955382906055,6064.858679789149,21.580359647277017,0.39773109555244446,unknown,-7.922281742095947,0.00558862742036581,71.76881408691406,0.03283855691552162,-2.0279974937438965,0.003790405113250017,VIDEO00003467
0.2656538188457489,0.16795116662979126,0.025479561941964286,89.10290948275862,1.3333333333333333,683.8905956403944,1243.388671875,19.659084340904684,0.6306129097938538,unknown,-197.47103881835938,-0.4697425961494446,162.02151489257812,0.33278998732566833,18.21536636352539,0.23120218515396118,VIDEO00004092
0.07149922102689743,0.027570951730012894,0.06174358742774567,151.99908088235293,0.5998846486579746,970.949145126686,1568.2893221640174,27.71546255119636,0.21369042992591858,unknown,-296.2603454589844,0.047869451344013214,179.6259002685547,0.07093337178230286,-5.342628479003906,-0.024010224267840385,VIDEO00001796
0.09883280843496323,0.043615881353616714,0.061197668177480916,117.45383522727273,1.332916601542147,1328.7898575496113,2584.4446266698474,24.403356636608706,0.3651639521121979,unknown,-205.35797119140625,0.044525664299726486,163.31346130371094,0.07227026671171188,-14.233912467956543,-0.042905595153570175,VIDEO00003724
0.06485065817832947,0.041858769953250885,0.15020917909743203,89.10290948275862,2.203279905968683,2378.9657622868895,4165.292386057874,24.246985294996893,0.40865665674209595,unknown,-206.8311767578125,0.2696664035320282,99.10034942626953,-0.06788483262062073,-23.56304359436035,0.002589199924841523,VIDEO00002075
0.25947532057762146,0.1489841341972351,0.0878003870819161,151.99908088235293,1.0836973747315253,2152.8181916071394,4340.3076171875,27.473356102749285,0.2878163754940033,unknown,-115.82044219970703,-0.4755285680294037,82.5738525390625,-0.07551401108503342,-12.510526657104492,-0.051757149398326874,VIDEO00001405
0.35161328315734863,0.09050711989402771,0.048838148368768326,151.99908088235293,0.8046738469715541,2324.308522982111,5839.350027492668,22.22511139197763,0.5182618498802185,unknown,-83.53956604003906,0.3524928689002991,78.65672302246094,-0.06051350384950638,25.206275939941406,-0.14136795699596405,VIDEO00004107
0.2431962490081787,0.04238086938858032,0.0730498914092664,86.1328125,2.2545155215004375,2518.054097927162,5995.126425253378,22.62306020794658,0.5120006203651428,unknown,-58.7083854675293,0.12282879650592804,72.93297576904297,-0.021467700600624084,18.758974075317383,0.008007951080799103,VIDEO00001701
0.04167885705828667,0.05906381830573082,0.13628750264210457,123.046875,1.3622995681646346,2193.9032700650587,4035.2404797858676,22.168919181202597,0.49078282713890076,unknown,-299.2222595214844,0.07091373950242996,90.01050567626953,0.026888052001595497,-33.54808807373047,-0.004457173869013786,VIDEO00003636
0.13840588927268982,0.029280874878168106,0.0844492810837766,172.265625,0.32496153618543844,1675.6229311197983,3542.727336477726,26.523543842068293,0.32737839221954346,unknown,-116.6282730102539,0.08675013482570648,128.57542419433594,0.015059477649629116,-9.500746726989746,0.08885792642831802,VIDEO00002311
0.30840110778808594,0.12719404697418213,0.03459319367343032,129.19921875,0.864580823289529,1071.2780308386205,2188.423060932714,22.45311051833411,0.5837286710739136,unknown,-166.50421142578125,-0.005343952681869268,128.99111938476562,-0.03009415790438652,10.124738693237305,-0.00838838517665863,VIDEO00000808
0.119427390396595,0.08172447234392166,0.04708507449127907,135.99917763157896,1.0588235294117647,1187.8006600738,2308.3718943041426,25.95953053634191,0.2557075023651123,unknown,-244.7193145751953,0.7811508774757385,158.09616088867188,-0.05751485750079155,24.06007194519043,-0.0014329067198559642,VIDEO00004280
0.07799962908029556,0.03865600377321243,0.08396223958333333,123.046875,0.582323231565392,2026.810633415647,3969.34453125,28.838726765735974,0.21595557034015656,unknown,-297.1007995605469,1.3437187671661377,89.59149169921875,0.3653564155101776,-1.1855852603912354,-0.008665502071380615,VIDEO00004368
0.09191406518220901,0.07957007735967636,0.03910535447140957,123.046875,0.9270248108869579,931.8763463096142,1797.7074805726397,23.10202305366089,0.4053382873535156,unknown,-277.2264709472656,0.5930024981498718,143.3236846923828,0.20648400485515594,22.984188079833984,-0.10202816873788834,VIDEO00004140
0.3321375250816345,0.08394615352153778,0.05560606740900383,112.34714673913044,1.0523488093445659,1994.4346446523937,4479.8137796336205,22.805943997363332,0.4415683150291443,unknown,-58.20661163330078,0.17881035804748535,97.08106994628906,-0.09439603984355927,12.133644104003906,-0.053607333451509476,VIDEO00004837
0.2041143774986267,0.10756159573793411,0.14849065708523468,95.703125,0.6563562839103252,2908.9041940090606,5991.894515334705,23.963251351479546,0.42205727100372314,unknown,-58.259647369384766,0.08989523351192474,66.5938491821289,0.03944821655750275,-19.669790267944336,-0.008720186538994312,VIDEO00003393
0.2783965468406677,0.122833751142025,0.10288628472222222,151.99908088235293,0.4898979485566356,3092.6637406401164,6483.208821614583,23.17465402020675,0.537929117679596,unknown,-61.305179595947266,1.235852599143982,55.60960006713867,-0.06934119015932083,5.181006908416748,0.1193963959813118,VIDEO00003040
0.11729168891906738,0.07263582944869995,0.12797021286690283,129.19921875,1.0493595930640534,2451.574593235617,4913.900200847672,21.49004449953159,0.44627389311790466,unknown,-131.95346069335938,0.16657939553260803,93.75531005859375,0.01209503784775734,-6.523839473724365,-0.09079906344413757,VIDEO00003242
0.015977997332811356,0.03600297123193741,0.126432334162859,151.99908088235293,0.8778730870830893,2573.6827454581585,5320.725180523825,19.773310320714415,0.5964524745941162,unknown,-451.1251525878906,0.4109015464782715,34.1287841796875,-0.10158810019493103,9.5473051071167,-0.11583425849676132,VIDEO00000877
0.22584375739097595,0.07214222848415375,0.06433365192819149,123.046875,0.75800839486537,1699.1411611194826,3605.535239361702,25.762130724929577,0.3296102285385132,unknown,-104.66926574707031,-0.014600220136344433,108.67343139648438,-0.04223035275936127,-7.768993377685547,-0.00017762111383490264,VIDEO00003095
0.10063006728887558,0.07608579844236374,0.09279563210227272,86.1328125,1.6812693617224654,1843.7419624581948,3429.945623224432,24.95089554561612,0.31628862023353577,unknown,-203.5111541748047,0.5273728966712952,111.06609344482422,-0.1391766518354416,-17.117063522338867,-0.11785794794559479,VIDEO00003087
0.2743874788284302,0.14041255414485931,0.07303059895833333,129.19921875,1.5423028965971863,2553.8567885508965,5258.799715909091,25.226164769618215,0.5718832612037659,unknown,-131.77223205566406,0.9398942589759827,56.88387680053711,-0.27990108728408813,23.106830596923828,0.1384277045726776,VIDEO00001560
0.2707042396068573,0.09405751526355743,0.05369923212756849,99.38401442307692,1.9621416870348585,1501.5733323182355,3216.817192182149,24.81818139577463,0.36746546626091003,unknown,-113.46617889404297,0.6711996793746948,138.71934509277344,-0.15586796402931213,15.693219184875488,-0.13412640988826752,VIDEO00004187
0.19665217399597168,0.06671156734228134,0.0627225281762295,112.34714673913044,1.2409393843196193,2055.4477644406293,4788.2254178406765,22.70872340962118,0.49298858642578125,unknown,-106.36540985107422,-0.44364994764328003,101.68766784667969,-0.06094643101096153,26.607826232910156,0.01025436632335186,VIDEO00002321
0.07815880328416824,0.0484049953520298,0.1261468592466393,123.046875,1.2580804584402767,2313.280052407902,4534.902227058439,25.266192209105057,0.31285038590431213,unknown,-217.89739990234375,0.1010640412569046,85.59518432617188,-0.01187764573842287,-2.106184482574463,-0.04444282501935959,VIDEO00001739
0.33842992782592773,0.14920400083065033,0.06505687306800619,129.19921875,1.3463636615941423,1698.4640469717626,3464.233096563466,23.979027694122976,0.40217870473861694,unknown,-64.02731323242188,0.13069617748260498,118.636474609375,-0.03758730739355087,5.756031513214111,0.09742539376020432,VIDEO00003349
0.04075660929083824,0.02224987931549549,0.07311176710097719,135.99917763157896,1.1476316729839986,1467.6833604315027,2668.4288000050897,24.436588144607615,0.3936203420162201,unknown,-301.7540283203125,-0.01570223830640316,144.06561279296875,-0.01074698381125927,9.227259635925293,0.0010509490966796875,VIDEO00002629
0.2825958728790283,0.06734481453895569,0.061701552672955975,129.19921875,1.0065945132861067,1486.9341015889518,3081.0537662146226,26.304597756185032,0.36007726192474365,unknown,-88.14447021484375,-0.221693217754364,137.4442138671875,0.24598531424999237,-1.1503098011016846,-0.06046028807759285,VIDEO00001497
0.045406900346279144,0.034232400357723236,0.14939098682655955,161.4990234375,1.0403129732205987,2563.1821555846395,4598.501881128899,24.275569944701733,0.4021495282649994,unknown,-266.2327880859375,0.09101437777280807,79.72740173339844,0.02083854377269745,-21.20050621032715,-0.008371548727154732,VIDEO00002411
0.09105521440505981,0.03504153713583946,0.06080793872642711,143.5546875,0.8351587933076918,1997.650846647962,4516.243638904816,23.281111407743392,0.3602774143218994,unknown,-192.10154724121094,0.076201893389225,105.54074096679688,-0.004594952799379826,32.01264572143555,0.008923182263970375,VIDEO00003111
0.036661263555288315,0.027455411851406097,0.1375200178723103,89.10290948275862,2.859597160155141,2368.4098600631523,4487.380528693021,22.819141014894438,0.37341007590293884,unknown,-325.3603515625,0.291005939245224,93.3995590209961,0.1759718507528305,3.7815771102905273,-0.027356406673789024,VIDEO00001704
0.1557120978832245,0.05495736375451088,0.03210426902422304,53.8330078125,4.749736834815167,1209.678971101612,2551.664887311472,24.37638044719352,0.43456631898880005,unknown,-181.27732849121094,0.6198693513870239,137.93548583984375,0.1490316540002823,5.954959869384766,-0.1160612404346466,VIDEO00001362
0.013729788362979889,0.004834024701267481,0.07461168639053255,143.5546875,0.9437293044088437,1800.1672001302716,3795.231601331361,26.459525753874587,0.32936978340148926,unknown,-388.0651550292969,0.368734747171402,121.02442169189453,0.10642500966787338,14.501274108886719,0.00414057495072484,VIDEO00004867
0.0927775651216507,0.05723460391163826,0.12041123334099264,107.666015625,1.6298861695283617,2148.979369610394,3912.2584264418656,23.40443873053012,0.3409182131290436,unknown,-223.67333984375,0.18015626072883606,101.35133361816406,-0.021030236035585403,10.234013557434082,-0.04512467235326767,VIDEO00002395
0.04933810234069824,0.03607010841369629,0.17141078189168377,172.265625,0.8797861493789575,2913.941278445046,5386.7109420118395,22.79507200829818,0.3993067741394043,unknown,-216.36460876464844,0.15324100852012634,51.87107849121094,-0.035325221717357635,-43.016441345214844,-0.027513863518834114,VIDEO00002696
0.21245266497135162,0.08637335151433945,0.08898134584780093,89.10290948275862,0.4517539514526256,2154.2954177859237,4477.1616617838545,23.764363067923306,0.30811282992362976,unknown,-96.47278594970703,1.2416802644729614,91.87211608886719,0.16979338228702545,13.016222953796387,0.07165775448083878,VIDEO00001325
0.22977134585380554,0.08299579471349716,0.06213032334384858,99.38401442307692,2.079997329058114,1881.563914384914,4043.4872215102523,24.743505035391852,0.42498746514320374,unknown,-86.96684265136719,0.011016219854354858,97.64759826660156,0.006649125833064318,-9.560937881469727,-0.0018096226267516613,VIDEO00002652
0.16382306814193726,0.042278122156858444,0.09696015202321911,161.4990234375,0.8507629055906766,2222.9513135978336,4823.26274902784,22.954655345481218,0.33143869042396545,unknown,-61.922908782958984,0.14498069882392883,97.79698944091797,-0.028803734108805656,2.8738784790039062,-0.0026124054566025734,VIDEO00005010
0.22711870074272156,0.10923157632350922,0.0717608412027833,117.45383522727273,0.3298316651500279,1983.3999736146327,4324.449397365805,23.40123396306013,0.44283047318458557,unknown,-123.6806411743164,0.22310207784175873,103.93006896972656,0.038369279354810715,32.616851806640625,0.01391975674778223,VIDEO00003138
0.21307243406772614,0.1245269626379013,0.08693751103460452,123.046875,1.7116791235849456,1976.0683731865408,4084.693520756091,21.795123903365116,0.397219181060791,unknown,-122.6893310546875,-0.4439734220504761,91.60748291015625,-0.17232541739940643,-6.437657356262207,-0.0027973423711955547,VIDEO00004038
0.0332486517727375,0.019413834437727928,0.05834173387096774,161.4990234375,1.0951204905803238,1566.9255592946333,3262.0487336189517,23.435629742652893,0.34382107853889465,unknown,-324.87744140625,-0.0944664254784584,124.29499816894531,0.028360538184642792,10.207846641540527,-0.016501445323228836,VIDEO00004203
0.010367506183683872,0.007266727276146412,0.060971467391304345,117.45383522727273,1.4935273075928404,1463.049839181425,2745.1744437839675,22.613472838987526,0.3280068337917328,unknown,-440.7271423339844,0.09070028364658356,137.4329833984375,0.033151306211948395,21.558555603027344,0.03408684954047203,VIDEO00000977
0.11202198266983032,0.06115014851093292,0.08909256706584934,117.45383522727273,1.6268483413697317,1888.4655952788983,3639.3943732621333,26.823823257481934,0.2976841628551483,unknown,-203.13467407226562,0.05792897567152977,113.43304443359375,0.030756697058677673,6.36070442199707,-0.04026075825095177,VIDEO00004052
0.13042445480823517,0.06869436800479889,0.06183368970623791,117.45383522727273,1.3643937290730577,1552.3321357176724,3141.025848683813,24.922505824457403,0.38852745294570923,unknown,-165.6971893310547,0.03329954668879509,133.12484741210938,0.07349959760904312,-1.830891489982605,-0.019446035847067833,VIDEO00001789
0.07645606249570847,0.05087549239397049,0.10008180786321484,161.4990234375,0.5141009655323954,1850.560829284403,3375.1049389610703,23.91104704098358,0.3898969888687134,unknown,-178.19076538085938,0.03466467186808586,118.6863021850586,0.058771904557943344,-31.633481979370117,0.04626886174082756,VIDEO00003251
0.1115785464644432,0.05670516565442085,0.07421976128322402,112.34714673913044,1.5964382989173065,1659.5141991446046,3184.2902376111065,25.362961373890133,0.3047824800014496,unknown,-197.69198608398438,-0.012538284063339233,125.19873809814453,-0.017851831391453743,-10.128791809082031,-0.010651941411197186,VIDEO00004236
0.0945630595088005,0.044244274497032166,0.09987335956742611,95.703125,1.7876116903722563,2180.5234778611716,4242.173609240302,24.986076435190636,0.3123893439769745,unknown,-180.3161163330078,0.030552497133612633,99.5083236694336,-0.007715798448771238,-6.023227214813232,0.03496439382433891,VIDEO00003892
0.05133017152547836,0.027253177016973495,0.10759278269577172,117.45383522727273,1.5220371947564955,2093.889187371357,3791.5259039035836,23.94871431389082,0.36213117837905884,unknown,-254.58786010742188,-0.008317751809954643,102.10889434814453,-0.06615640223026276,0.23186704516410828,0.018043551594018936,VIDEO00002519
0.29469984769821167,0.07261499762535095,0.0768850891239648,103.359375,1.211703338997832,1642.6321900853688,3434.5458984375,24.065178897315565,0.35896119475364685,unknown,-41.80653762817383,0.21180352568626404,141.66038513183594,-0.0595705583691597,-20.393661499023438,-0.023766616359353065,VIDEO00002156
0.3210713267326355,0.07721644639968872,0.07174589512711864,117.45383522727273,1.1357556200179537,1905.3881391281443,3981.2155306541313,22.355204537568085,0.4227743148803711,unknown,-7.842645168304443,0.13823425769805908,123.52833557128906,0.043744031339883804,1.00970458984375,-0.03959842771291733,VIDEO00000897
0.1593356877565384,0.07097317278385162,0.08833921531011854,89.10290948275862,0.8634813257969162,2328.9964759937325,4843.24768221449,24.51506099982884,0.4477958679199219,unknown,-142.5933837890625,0.04769130051136017,86.9959945678711,-0.02368798851966858,9.099255561828613,-0.006089484319090843,VIDEO00003468
0.14995478093624115,0.07178033143281937,0.1272303185096154,107.666015625,1.3395442128667692,2470.8059028867942,4589.338454026442,23.943307902684587,0.30411309003829956,unknown,-88.4609375,0.3103671371936798,79.51215362548828,0.035821687430143356,-35.71494674682617,-0.10411965101957321,VIDEO00003012
0.21792817115783691,0.13581086695194244,0.1187353782862588,112.34714673913044,1.7059881031716677,2296.932035658323,4384.763725704285,23.037597742032755,0.30782797932624817,unknown,-118.90369415283203,0.017337197437882423,98.32337951660156,-0.0012398273684084415,9.174460411071777,0.0032431301660835743,VIDEO00002146
0.06888716667890549,0.0828729122877121,0.07295365767045454,95.703125,1.7,1512.1970286636865,2813.885199273383,25.800713451017184,0.23650774359703064,unknown,-268.7235107421875,-0.08816656470298767,117.03816223144531,0.1537148505449295,-5.148297309875488,-0.0019650792237371206,VIDEO00002448
0.08617738634347916,0.07092142105102539,0.09102425924161585,143.5546875,1.2692955176439846,1787.6249930957626,3336.9735717773438,25.150541576506495,0.3680316209793091,unknown,-242.8231201171875,0.20827177166938782,104.93875885009766,-0.00849270261824131,-9.166088104248047,-0.11014147847890854,VIDEO00000993
0.41964009404182434,0.03915337473154068,0.010523611338350785,143.5546875,0.6834619092574915,300.62522301102416,449.0969353321335,24.040815554882993,0.3305100202560425,unknown,-250.24549865722656,-0.12060387432575226,223.5116729736328,0.10921474546194077,60.469547271728516,0.07830849289894104,VIDEO00001193
0.3347357511520386,0.15383432805538177,0.07351309220421123,129.19921875,0.7949493345141213,2371.209537033221,5368.100873161765,23.71743368984141,0.5094962120056152,unknown,-61.90992736816406,0.0315917432308197,86.58843231201172,0.009181966073811054,18.35792350769043,-0.005583268590271473,VIDEO00004550
0.07793696969747543,0.06107472628355026,0.12313573435220641,123.046875,1.5632615331715132,2092.165762482513,3781.4291522069884,25.62978466582559,0.3298009932041168,unknown,-252.27420043945312,0.05512299761176109,99.67254638671875,-0.008076474070549011,1.8524091243743896,-0.002456052228808403,VIDEO00004695
0.06770980358123779,0.029946062713861465,0.12395346333661417,143.5546875,1.2925557078460255,1248.461624483882,1657.5479822834645,27.19670006767389,0.17849092185497284,unknown,-378.26934814453125,0.140187606215477,130.42945861816406,0.04511094093322754,-2.6679017543792725,-0.040449805557727814,VIDEO00002005
0.3955358564853668,0.23050788044929504,0.07503563133445947,172.265625,0.5758447900452188,1528.624115233185,2876.1084644214525,22.12097332933908,0.5118613839149475,unknown,-173.5672607421875,0.7648932933807373,108.25831604003906,-0.06898939609527588,7.7142229080200195,-0.08018921315670013,VIDEO00002277
0.17315524816513062,0.06436865776777267,0.09019564924568965,143.5546875,0.582961190818051,1443.028886631976,2886.674383755388,28.232701972510615,0.3374102711677551,unknown,-98.48381805419922,0.379423588514328,157.1177520751953,0.23281976580619812,-44.228126525878906,-0.18735337257385254,VIDEO00004908
0.04977885261178017,0.025668788701295853,0.06692730350871488,103.359375,1.5957721920402326,1520.2795423344564,2936.806244309313,24.71462528744356,0.3046855330467224,unknown,-268.6248474121094,0.09085184335708618,140.02801513671875,0.019173361361026764,-7.344223499298096,-0.02985965646803379,VIDEO00003514
0.1961120218038559,0.10475542396306992,0.06624762318121694,103.359375,1.491147483690132,2072.775529006876,4601.565755208333,25.726693081413316,0.32552453875541687,unknown,-119.14543914794922,0.2135985940694809,88.92851257324219,0.01603655517101288,8.713489532470703,-0.07526341825723648,VIDEO00001294
0.21583880484104156,0.11877407878637314,0.09211006931027821,123.046875,1.5892025685245397,2077.3920904495926,4266.835816750387,22.12684204666961,0.41246530413627625,unknown,-110.5625228881836,0.4188307523727417,94.72943878173828,0.015538235194981098,-7.046300888061523,0.022224629297852516,VIDEO00004365
0.3527587950229645,0.08217862993478775,0.04794968976085209,129.19921875,1.044030650891055,1755.1366733990046,4081.54595181873,22.194297750204136,0.3907352089881897,unknown,-61.91856384277344,0.1434047967195511,100.24452209472656,0.03906169906258583,17.639419555664062,-0.014009776525199413,VIDEO00003194
0.18116597831249237,0.10435336828231812,0.05733898074127907,89.10290948275862,1.8294640678379568,1632.530393377923,3492.0512354651164,20.735625556741113,0.5482308864593506,unknown,-192.73007202148438,0.02712288126349449,116.31279754638672,-0.33382076025009155,40.8044319152832,0.04342798516154289,VIDEO00003035
0.11927691847085953,0.0318681076169014,0.055565255095776034,64.599609375,2.32588095615881,1478.6487819742258,3006.843180178659,24.672386804055304,0.338644802570343,unknown,-151.66159057617188,0.3765498995780945,133.55307006835938,-0.08388102799654007,2.000755786895752,0.04243430122733116,VIDEO00003607
0.28685954213142395,0.09881755709648132,0.0857052570662768,117.45383522727273,0.8244707794189571,2169.564337514001,4580.1500822368425,22.203911107166068,0.4513370096683502,unknown,-24.95646858215332,1.1865447759628296,113.11177825927734,0.23676125705242157,6.21649694442749,-0.0009421391296200454,VIDEO00002529
0.030023420229554176,0.02433009073138237,0.09132874127730582,129.19921875,1.0313353420422426,1792.2212573368954,3153.6212217460557,25.236564613335755,0.4235818684101105,unknown,-351.30682373046875,0.3636096119880676,115.29669189453125,0.026667198166251183,8.204814910888672,-0.07289177179336548,VIDEO00001807
0.03252383694052696,0.02159193344414234,0.10170071558250927,112.34714673913044,1.6259847879399871,2029.5160314909576,3741.423987163454,26.159239540306086,0.3171640932559967,unknown,-306.3530578613281,0.10934459418058395,113.69356536865234,-0.0001709069183561951,-16.478267669677734,0.007364181336015463,VIDEO00005035
0.14028866589069366,0.06659261882305145,0.12458474433618505,103.359375,0.4955356249106168,2527.7779755459787,5375.918358632367,23.69516086786824,0.43928468227386475,unknown,-164.30966186523438,-0.19801601767539978,61.46412658691406,0.04069679602980614,18.01382827758789,-0.0014107465976849198,VIDEO00001223
0.1323111355304718,0.05977174639701843,0.07140909830729167,107.666015625,1.9688939051854832,2272.9567712975536,5367.823791503906,21.8182915471117,0.31861522793769836,unknown,-129.96641540527344,-0.020962858572602272,88.07246398925781,-0.14241106808185577,1.8427104949951172,-0.08810625225305557,VIDEO00003321
0.09007969498634338,0.07101422548294067,0.054458188657407404,129.19921875,0.816496580927726,928.8410628848792,1494.9466145833333,29.515892964541916,0.1975429356098175,unknown,-311.26708984375,0.4452219307422638,149.0263214111328,0.06678707152605057,-0.8984859585762024,-0.07421597838401794,VIDEO00003812
